ordinal,section,menu_path,depth,title,node_id,kind,slug,url,page_status,attempts,checked_at,official_title,updated_date,display_update_time,device_version,html_length,text_length,content_sha256,heading_count,code_count,table_count,admonition_count,image_count,summary,error
4970,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云函数 > 开发函数,7,开发函数,0002017858959963192275ce4162e882,document,agc-harmonyos-clouddev-funccoding,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-funccoding,success,1,2026-08-10T17:56:37+08:00,开发函数,2026-08-05 02:13:12,2026-07-15 09:00:31,,4434,1801,0a89bc11c5e01eae5bbbf2b8551c9ee41fbb1d4ced5dd33344e93f8b339233d7,1,1,0,3,5,"函数创建并配置完成后，您便可以开始编写函数业务代码了。 打开函数入口文件，编写函数代码。关于开发函数代码的更详细信息，请参考 开发函数 。 此处我们以函数“my-cloud-function”为例，构造一个用于返回时间戳的函数。 由于云函数存在多种请求方式，开发函数时，建议按照如下示例获取请求体，以兼容所有请求方式： let body = event.body ? JSON.parse(event.body) : event; /**
* Describe the basic method of Cloud Functions
*/

let myHandler = function(event, context, callback, logger){
// example of display environment variables
let env1 = context.env.env1;

// example of display logs
logger.info(""Test info log"");
logger.warn(""Test warn log"");
logger.debug(""Test debug log"");
logger.error(""Test error log"");

logger.info(""--------Start-------"");
try {
let startTime = new Date().getTime();
let endTime = startTime;
let interval = 0;
startTime = process.uptime() * 1000;

// print input parameters and environment variables
let request = event.body ? JSON.parse(event.body): event;
logger.info(""request: "" + JSON.stringify(request));
logger.info(""env1: "" + env1);

endTime = process.uptime() * 1000;
interval = endTime - startTime;
logger.info(""intervalTime: "" + interval);
logger.info(""--------Finished-------"");

let res = new context.HTTPResponse(context.env, {
""res-type"": ""context.env"",
""faas-content-type"": ""json"",
}, ""application/json"", ""200"");
r",
4971,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云函数 > 调试函数,7,调试函数,0002017858959963192302d3978faba3,document,agc-harmonyos-clouddev-debugfunc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-debugfunc,success,1,2026-08-10T17:56:37+08:00,调试函数,2026-08-05 02:13:14,2026-07-15 09:00:31,,14294,3054,20c884259774e4b4f90e782f054a2d961f1e8fac143cc8ec66f1036f3084a5db,5,1,0,2,26,函数开发完成后，您可以对函数进行调试，以验证函数代码运行是否正常。 目前DevEco Studio函数调试支持本地调用和远程调用，请根据实际场景选择使用： 通过本地调用方式调试函数 ：在DevEco Studio调试本地开发好的函数。支持单个调试和批量调试，并支持Run和Debug两种模式，调试功能丰富，常在函数开发过程或问题定位过程中使用。 通过远程调用方式调试函数 ：先将函数部署至AGC云端，然后直接在DevEco Studio调用云端函数。此方式主要用于测试函数在云端的运行情况、或补充测试因各种因素限制未能在本地调用方式中发现的问题。 如果您的工程有代码逻辑涉及云函数调用云数据库，您需在调试前先 将整个云工程部署到AGC云端 ，否则云端将没有相关数据及环境变量。 您可在DevEco Studio调试本地开发好的函数，支持单个调试和批量调试，并支持Run和Debug两种模式。 单个调试和批量调试流程相同，区别仅在于：单个调试是一次只为一个函数启动本地调试，之后只能调用该函数；批量调试是一次为“cloudfunctions”目录下所有函数启动本地调试、然后逐个调用各个函数。 Run模式和Debug模式的区别在于：Debug模式支持使用断点来追踪函数的运行情况，Run模式则不支持。 下文以Debug模式下调试单个函数“my-cloud-function”为例，介绍如何在DevEco Studio调试本地函数。 右击“my-cloud-function”函数目录，选择“Debug 'my-cloud-function'”。 直接从当前路径下Debug，使用的是默认的Debug配置，您也可 自定义Debug配置 。自定义Debug配置后再从此路径下Debug，将优先采用自定义Debug配置。 如需批量调试多个函数，右击“cloudfunctions”目录，选择“Debug Cloud Functions”，即可启动该目录下所有函数。如“cloudfunctions”目录下同时存在云函数和云对象，将会启动所有的云函数和云对象。 直接从当前路径下Debug，使用的是默认的Debug配置，您也可 自定义Debug配置 。自定义Debug配置后再从此路径下Debug，将优先采用自定义Debug配置。,
4972,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云函数 > 部署函数,7,部署函数,0002017858959963192352a73de96f0c,document,agc-harmonyos-clouddev-deployfunc,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-deployfunc,success,1,2026-08-10T17:56:37+08:00,部署函数,2026-08-05 02:13:15,2026-07-15 09:00:31,,3179,594,9e1fb76b7116100f0310b09177004714635cb36f4117d495a2bfc6eac4272b77,1,0,0,1,6,完成函数代码开发后，您可将函数部署到AGC云端，支持单个部署和批量部署。 单个部署仅部署选中的函数，批量部署则会将整个“cloudfunctions”目录下的所有函数同时部署到AGC云端。 下文以部署单个函数“my-cloud-function”为例，介绍如何部署函数。 右击“my-cloud-function”函数目录，选择“Deploy 'my-cloud-function'”。 如需批量部署多个函数，右击“cloudfunctions”目录，选择“Deploy Cloud Functions”即可部署该目录下所有函数。如“cloudfunctions”目录下同时存在云函数和云对象，云函数和云对象将会被一起部署到AGC云端。 如需批量部署多个函数，右击“cloudfunctions”目录，选择“Deploy Cloud Functions”即可部署该目录下所有函数。如“cloudfunctions”目录下同时存在云函数和云对象，云函数和云对象将会被一起部署到AGC云端。 您可在底部状态栏右侧查看函数打包与部署进度。 请您耐心等待，直至出现“Deploy successfully”消息，表示当前函数已成功部署。 请您耐心等待，直至出现“Deploy successfully”消息，表示当前函数已成功部署。 在菜单栏选择“Tools > CloudDev”。 在打开的CloudDev面板中，点击“Serverless > Cloud Functions”下的“Go to console”，进入当前项目的云函数服务页面。 查看到“my-cloud-function”函数已成功部署至AGC云端，函数名称与本地工程的函数目录名相同。 部署成功后，您便可以从端侧调用云函数了，具体请参见 在端侧调用云函数 。 部署成功后，您便可以从端侧调用云函数了，具体请参见 在端侧调用云函数 。,
4973,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象,6,开发云对象,000201785895996319207dddc57ff041,document-branch,agc-harmonyos-clouddev-cloudobj,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-cloudobj,success,1,2026-08-10T17:56:37+08:00,开发云对象,2026-08-05 02:13:10,2026-01-15 06:51:04,,1048,34,fe7d1c179e484a0f582000d75ad4521cccdefcf15185fd74405227f1a2381a73,1,0,0,0,0,"开发云对象
开发流程
创建云对象
开发云对象
调试云对象
部署云对象",
4974,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象 > 开发流程,7,开发流程,0002017858959963192201de3879d62b,document,agc-harmonyos-clouddev-cloudobjprocess,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-cloudobjprocess,success,1,2026-08-10T17:56:37+08:00,开发流程,2026-08-05 02:13:11,2026-01-21 08:03:01,,1853,369,8ac78ee261c6ad065bfc90b4c52c935d454fb2466045f2a1e3e2eb1ca9afb10c,1,0,0,1,2,除去传统的云函数，您还可在端云一体化云侧工程下开发云对象。云对象是一种特殊的云函数，本质是对云函数的一种封装，客户端可通过导入一个云对象来直接使用这个对象的方法，为您提供在端侧直接调用云侧代码的开发体验。相比普通云函数方式，云对象代码更精简、逻辑更清晰，大多数场景下推荐使用云对象代替传统云函数。开发流程大致如下： 创建云对象 ：您可直接在DevEco Studio创建云对象。 开发云对象 ：云对象创建完成后，您便可以开始编写云对象业务代码了。 调试云对象 ：您可以对云对象进行调试，以测试云对象代码运行是否正确。 部署云对象 ：完成云对象代码开发与调试后，您可将云对象部署到AGC云端，支持单个部署和批量部署。 一般建议先将云对象调试无误后再部署至云端，但某些业务场景下需要先部署云对象才能进行调试。请根据实际业务需要操作。,
4975,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象 > 创建云对象,7,创建云对象,00020178589599631922264c6373388f,document,agc-harmonyos-clouddev-createcloudobj,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-createcloudobj,success,1,2026-08-10T17:56:37+08:00,创建云对象,2026-08-05 02:13:11,2026-07-15 09:00:31,,3085,575,25b7445f1c40809b79d69a7e482c7b1d54ea6b9d2413ea738b5363a277f34dfd,1,0,0,1,6,右击“cloudfunctions”目录，选择“New > Cloud Function”。 在“Select the Cloud Function Type”栏选择“Cloud Object”，输入云对象名称（如“my-cloud-object”），点击“OK”。 与云函数名一样，云对象名称长度2-63个字符，仅支持小写英文字母、数字、中划线（-），首字符必须为小写字母，结尾不能为中划线（-）。 “cloudfunctions”目录下生成新建的云对象目录，目录下主要包含如下文件： 云对象配置文件“function-config.json”：包含handler、触发器等信息。 handler: 云对象的入口模块及云对象导出的类，通过“.”连接。 functionType：表示函数类型，“0”表示云函数，“1”表示云对象。 triggers：定义了云对象使用的触发器类型，当前云对象仅支持HTTP触发器。 云对象的配置文件“function-config.json”不建议手动修改，否则将导致云对象部署失败或其它错误。 云对象入口文件“ xxx .ts”（如“myCloudObject.ts”）：在此文件中编写云对象代码。 云对象依赖配置文件“package.json”：在此文件中添加依赖。 与云函数名一样，云对象名称长度2-63个字符，仅支持小写英文字母、数字、中划线（-），首字符必须为小写字母，结尾不能为中划线（-）。 云对象配置文件“function-config.json”：包含handler、触发器等信息。 handler: 云对象的入口模块及云对象导出的类，通过“.”连接。 functionType：表示函数类型，“0”表示云函数，“1”表示云对象。 triggers：定义了云对象使用的触发器类型，当前云对象仅支持HTTP触发器。 云对象的配置文件“function-config.json”不建议手动修改，否则将导致云对象部署失败或其它错误。 handler: 云对象的入口模块及云对象导出的类，通过“.”连接。 functionType：表示函数类型，“0”表示云函数，“1”表示云对象。,
4976,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象 > 开发云对象,7,开发云对象,000201785895996319228e7f4502192a,document,agc-harmonyos-clouddev-cloudobj-coding,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-cloudobj-coding,success,1,2026-08-10T17:56:37+08:00,开发云对象,2026-08-05 02:13:12,2026-07-15 09:00:31,,3300,1044,cdbb4e2cc4127289daa3c3e0a87e90ca2aeaae905dd4fe8be4183828f00bff37,1,1,0,2,5,"云对象创建完成后，您便可以直接在云对象中编写需要实现的方法。例如，通过云对象实现add与subtract两个方法。 打开云对象入口文件（此处以“myCloudObject.ts”为例），添加add与subtract方法。 export class MyCloudObject {
add(num1: number, num2: number) {
return { result: num1 + num2 };
}
subtract(num1: number, num2: number) {
return { result: num1 - num2 };
}
} 云对象是无状态性的。云对象部署至云侧后，每一次调用都可能是不同的后台节点，因此在云对象上定义类成员变量是无意义的。从一个Method中对一个类成员属性赋值，然后期望从另一个Method去获取类成员属性，这样的做法是错误的。 云对象无需编写构造函数。云侧在收到对云对象的某一个函数的请求时，会调用云对象的默认的无参构造函数。 云对象方法的输入是从JSON反序列化而来，只能是string、number或者Object，不支持Date、Uint8Array等类型。如果在编写云对象代码的过程中需要传递Date或Uint8Array，建议通过定义成number或者数组，在Method内通过显式地调用Date或Uint8Array的构造函数来达到目的。 云对象的方法的输出当前不支持单个number返回。 云对象的方法的输入、输出可以使用自定义对象，不能使用第三方依赖定义的对象或类型。注意，并不是云对象不能有第三方依赖，而是云对象的输入和输出不能有第三方依赖，否则在""Generator Invoke Interface""阶段，将会因为找不到依赖而失败，根本原因是，端侧代码运行在HarmonyOS支持方舟运行时，而云侧运行在Node.js中，二者的依赖管理不同。 云对象是无状态性的。云对象部署至云侧后，每一次调用都可能是不同的后台节点，因此在云对象上定义类成员变量是无意义的。从一个Method中对一个类成员属性赋值，然后期望从另一个Method去获取类成员属性，这样的做法是错误的。",
4977,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象 > 调试云对象,7,调试云对象,00020178589599631923100d3f5cc5a9,document,agc-harmonyos-clouddev-debugcloudobj,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-debugcloudobj,success,1,2026-08-10T17:56:37+08:00,调试云对象,2026-08-05 02:13:14,2026-07-15 09:00:31,,10406,2466,456829b59cdd9da203c40c13de60f8d292dbb2d4e42d1905c0b018b8d082810c,4,0,0,4,18,云对象开发完成后，您可以对其进行调试，以验证云对象代码运行是否正常。 目前DevEco Studio云对象调试支持本地调用和远程调用，请根据实际场景选择使用： 通过本地调用方式调试云对象 ：在DevEco Studio调试本地开发好的云对象。支持单个调试和批量调试，并支持Run和Debug两种模式，调试功能丰富，常在云对象开发过程或问题定位过程中使用。 通过远程调用方式调试云对象 ：先将云对象部署至AGC云端，然后直接在DevEco Studio调用云端云对象。此方式主要用于测试云对象在云端的运行情况、或补充测试因各种因素限制未能在本地调用方式中发现的问题。 如果您的工程有代码逻辑涉及云对象调用云数据库，您需在调试前先 将整个云工程部署到AGC云端 ，否则云端将没有相关数据及环境变量。 您可在DevEco Studio调试本地开发好的云对象，支持单个调试和批量调试，并支持Run和Debug两种模式。 单个调试和批量调试流程相同，区别仅在于：单个调试是一次只为一个云对象启动本地调试，之后只能调用该云对象；批量调试是一次为“cloudfunctions”目录下所有云对象启动本地调试、然后逐个调用各个云对象。 Run模式和Debug模式的区别在于：Debug模式支持使用断点来追踪云对象的运行情况，Run模式则不支持。 下文以Debug模式下调试单个云对象“my-cloud-object”为例，介绍如何在DevEco Studio调试本地云对象。 右击“my-cloud-object”云对象目录，选择“Debug 'my-cloud-object'”。 如需批量调试多个云对象，右击“cloudfunctions”目录，选择“Debug Cloud Functions”，即可启动该目录下所有云对象。如“cloudfunctions”目录下同时存在云函数和云对象，将会启动所有的云函数和云对象。 如需批量调试多个云对象，右击“cloudfunctions”目录，选择“Debug Cloud Functions”，即可启动该目录下所有云对象。如“cloudfunctions”目录下同时存在云函数和云对象，将会启动所有的云函数和云对象。,
4978,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云对象 > 部署云对象,7,部署云对象,000201785895996319234d0760afdeb3,document,agc-harmonyos-clouddev-deploycloudobj,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-deploycloudobj,success,1,2026-08-10T17:56:37+08:00,部署云对象,2026-08-05 02:13:16,2026-07-15 09:00:31,,3185,601,4885e5fd7a24eb15a631def632b867e3461d9a9050ef6dad77e489e0aecae354,1,0,0,1,6,完成云对象代码开发后，您可将云对象部署到AGC云端，支持单个部署和批量部署。 单个部署仅部署选中的云对象，批量部署则会将整个“cloudfunctions”目录下的所有云对象同时部署到AGC云端。 下文以部署单个云对象“my-cloud-object”为例，介绍如何部署云对象。 右击“my-cloud-object”云对象目录，选择“Deploy 'my-cloud-object'”。 如需批量部署多个云对象，右击“cloudfunctions”目录，选择“Deploy Cloud Functions”即可部署该目录下所有云对象。如“cloudfunctions”目录下同时存在云函数和云对象，云函数和云对象将会被一起部署到AGC云端。 如需批量部署多个云对象，右击“cloudfunctions”目录，选择“Deploy Cloud Functions”即可部署该目录下所有云对象。如“cloudfunctions”目录下同时存在云函数和云对象，云函数和云对象将会被一起部署到AGC云端。 您可在底部状态栏右侧查看云对象打包与部署进度。 请您耐心等待，直至出现“Deploy successfully”消息，表示当前云对象已成功部署。 请您耐心等待，直至出现“Deploy successfully”消息，表示当前云对象已成功部署。 在菜单栏选择“Tools > CloudDev”。 在打开的CloudDev面板中，点击“Serverless > Cloud Functions”下的“Go to console”，进入当前项目的云函数服务页面。 查看到“my-cloud-object”云对象已成功部署至AGC云端，云对象名称与本地工程的云对象目录名相同。 部署成功后，您便可以从端侧调用云对象了，具体请参见 在端侧调用云对象 。 部署成功后，您便可以从端侧调用云对象了，具体请参见 在端侧调用云对象 。,
4979,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库,6,开发云数据库,0002017858959963192112bf7028a09f,document-branch,agc-harmonyos-clouddev-clouddb,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-clouddb,success,1,2026-08-10T17:56:37+08:00,开发云数据库,2026-08-05 02:13:10,2026-01-15 06:51:04,,1047,52,290cb7c54056a85e812e10d3746f2cceee419a66722a6d0e28a5f8d2314f1a2f,1,0,0,0,0,"开发云数据库
开发流程
创建对象类型
添加数据条目
部署云数据库
(可选）一键生成Model Class",
4980,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库 > 开发流程,7,开发流程,00020178589599631921904272b0d736,document,agc-harmonyos-clouddev-dbprocess,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-dbprocess,success,1,2026-08-10T17:56:37+08:00,开发流程,2026-08-05 02:13:11,2026-01-15 06:51:04,,2077,395,bd39f4bf224aa3d246c7ce87416bd5770c0b16523e9df44f9e8a2d9ccf5a9a4d,1,0,1,0,2,云数据库是一款端云协同的数据库产品，提供端云数据的协同管理、统一的数据模型和丰富的数据管理API接口等能力。云数据库采用基于对象模型的数据存储结构。 数据以对象（Object）的形式存储在不同的存储区中，每一个对象，都是一条完整的数据记录。 对象类型（ObjectType）用于定义存储对象的集合，不同的对象类型对应的不同数据结构。 存储区（Zone）是一个独立的数据存储区域，每个存储区拥有完全相同的对象类型定义。 您可以使用DevEco Studio在端云一体化云侧工程下开发云数据库，总体流程如下。 创建对象类型 ：创建一个用于存储数据条目的对象类型。 添加数据条目 ：在刚刚创建的对象类型内添加一条条数据，并配置数据所在的存储区。 部署云数据库 ：数据成功添加后，您可以直接将该数据部署至AGC云端。您也可以等所有对象类型和数据条目开发完成后，再统一批量部署到AGC云端。,
4981,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库 > 创建对象类型,7,创建对象类型,000201785895996319225f71c9b2ba55,document,agc-harmonyos-clouddev-objecttype,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-objecttype,success,1,2026-08-10T17:56:37+08:00,创建对象类型,2026-08-05 02:13:12,2026-07-15 09:00:31,,18107,3910,610e91f08326e8690a1d2b8d29c3783b6f67b4679a06c9f71645c381d82e1e38,1,0,6,3,8,对象类型（ObjectType）用于定义存储对象的集合，不同的对象类型对应的不同数据结构。每创建一个对象类型，云数据库会在每个存储区实例化一个与之结构相对应的对象类型，用于存储对应的数据。 右击“clouddb/objecttype”目录，选择“New > Cloud DB Object Type”。 输入对象类型名称（下文以“objecttype1”为例）后，点击“OK”。 对象类型名称必须符合如下规范： 只能包含字母（A-Z或a-z）、数字（0-9）和下划线（_），并且至少包含字母类型。 必须以字母开头，以字母或者数字结尾，不允许以“sqlite_”开头，不允许以下划线（_）结尾。 不允许使用如下系统保留名称： naturalbase_metadata、objecttypeinfohelper、t_data_upgrade_info、t_index_schema、t_nstore_config、t_schema_negotiate_info、t_metadata_schema、t_nstore_permission、t_system_config。 “clouddb/objecttype”目录下生成并打开新建的对象类型JSON文件“objecttype1.json”。 只能包含字母（A-Z或a-z）、数字（0-9）和下划线（_），并且至少包含字母类型。 必须以字母开头，以字母或者数字结尾，不允许以“sqlite_”开头，不允许以下划线（_）结尾。 不允许使用如下系统保留名称： naturalbase_metadata、objecttypeinfohelper、t_data_upgrade_info、t_index_schema、t_nstore_config、t_schema_negotiate_info、t_metadata_schema、t_nstore_permission、t_system_config。 “clouddb/objecttype”目录下生成并打开新建的对象类型JSON文件“objecttype1.json”。 在“fields”中为该对象类型配置字段信息。 参数 必选(M)/可选(O) 说明 fieldName M 字段名称。 输入要求具体如下： 字段的名称长度必须大于或等于1个字符，小于或等于30个字符，只能包含以下3种类型，并且至少包含“字母”类型： 字母（A-Z或a-z） 数字（0-9） 特殊字符：_ 字段名称必须以字母开头，以字母或者数字结尾。 字段名称中不区分字母的大小写。 修改对象类型时，支持删除字段。 字段名称不允许使用系统保留字段名称： naturalbase_version、naturalbase_deleted、naturalbase_operationtype、naturalbase_creator、natu,
4982,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库 > 添加数据条目,7,添加数据条目,000201785895996319226a6b5b527146,document,agc-harmonyos-clouddev-dataentry,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-dataentry,success,1,2026-08-10T17:56:37+08:00,添加数据条目,2026-08-05 02:13:13,2026-07-15 09:00:31,,14849,1848,c8d35417c38858c62d8b4b1807615f95c5ec56ca049345b9094858215490cc9c,3,0,2,2,10,创建完对象类型后，您可在对象类型内添加数据条目（DataEntry），并配置数据所在的存储区。 右击“clouddb/dataentry”目录，选择“New > Cloud DB Data Entry”。 在“Associated Cloud DB Object Type”栏选择需添加数据条目的对象类型，在“Enter Cloud DB Data Entry Name”栏定义数据条目文件名，完成后点击“OK”。 例如，选择刚刚创建的对象类型“objecttype1”，数据条目文件取默认名“d_objecttype1”。 如下图，“clouddb/dataentry”目录下生成并打开新建的数据条目JSON文件“d_objecttype1”，该文件中已为您预置好所属对象类型名称（“objecttype1”）与对象类型的字段名（“id”、“bookName”、“author”、“price”、“publishTime”、“shadowFlag”）。 例如，选择刚刚创建的对象类型“objecttype1”，数据条目文件取默认名“d_objecttype1”。 如下图，“clouddb/dataentry”目录下生成并打开新建的数据条目JSON文件“d_objecttype1”，该文件中已为您预置好所属对象类型名称（“objecttype1”）与对象类型的字段名（“id”、“bookName”、“author”、“price”、“publishTime”、“shadowFlag”）。 配置存储区和字段的值（即数据）。 “cloudDBZoneName”：配置存储区名称。上图示例中的“default”表示添加数据条目至default存储区。支持修改，如下图“cloudDBZoneName1”。另外，在使用API访问云数据库编码时需要引用该字段。 “objects”：配置当前对象类型中所有字段的值，即写入数据。一个对象（object）即为一条数据，您可以通过新建一个对象（object）来为字段赋新值，也可以修改某个对象（object）下字段的值（主键或加密字段的值不支持修改）。如下图，写入了两条数据。 如果字段的数据类型为“String”，字段值最大长度为200个字符。 如果字段的数据类型为“Text”，字段值最大长度为100000000个字符。 字段 数据条目1 数据条目2 author Nancy Peter shadowFlag true false bookName My Favorite Book Your First English Book id 10 20 price 10.5 20.5 publishTime 19961007 19961007,
4983,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库 > 部署云数据库,7,部署云数据库,000201785895996319233f49ef33ec7f,document,agc-harmonyos-clouddev-deploydatabase,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-deploydatabase,success,1,2026-08-10T17:56:38+08:00,部署云数据库,2026-08-05 02:13:15,2026-07-15 09:00:31,,6493,1423,ddb34b1e06d6555e31d9f49b08d0f1180354e78af539b7e42822b65740023af5,1,0,0,3,11,完成数据条目创建后，您可以直接部署该数据条目。您也可以等所有对象类型和数据条目开发完成后，再统一批量部署到AGC云端。 部署到AGC云端的存储区数量不得超过4个，否则会导致部署失败，提示“clouddb deploy failed. Reason is the number of CloudDBZone exceeds the limit.”错误。如AGC云端当前已存在4个存储区，请将数据部署到已有的存储区，或者删除已有存储区后再部署新的存储区。 需要注意的是，删除存储区，该存储区内的数据也将一并删除，且不可恢复。 对象类型中的fieldType等字段信息，部署到AGC云端后，请勿在本地再做修改。例如，fieldType设置为String，对象类型部署成功后，又在本地修改fieldType为Integer，再次部署将失败，提示“clouddb deploy failed. Reason is existing fields cannot be modified.”错误。如需更改fieldType等字段信息，请先删除云端部署的对象类型。 需要注意的是，删除云端对象类型，对象类型内添加的数据也将一并删除，且不可恢复。 右击“clouddb”目录，选择“Deploy Cloud DB”。 您可在底部状态栏右侧查看云数据库打包与部署进度。 请您耐心等待，直至出现“Deploy successfully”消息，表示云数据库已成功部署。 云数据库部署成功后，DevEco Studio将自动从云侧下载云数据库的schema文件至“AppScope/resources/rawfile/schema.json”路径，该文件是云数据库端侧API必须引入的配置文件。 如果后续又在本地工程修改了对象类型，请重新部署云数据库，DevEco Studio将自动更新schema.json文件；如果后续在AGC云侧修改了对象类型，您需 手动从AGC控制台导出schema.json文件 ，拷贝至本地工程的“AppScope/resources/rawfile”目录下。否则，可能导致schema.json文件中的对象类型和代码中的对象类型不一致，端侧访问云数据库时提示 1008230002 错误。,
4984,工具,工具 > 开发环境搭建 > 工程创建 > 模块管理 > 端云一体化开发 > 开发端云工程 > 开发云侧工程 > 开发云数据库 > (可选）一键生成Model Class,7,(可选）一键生成Model Class,000201785895996319236d50f68ee36e,document,agc-harmonyos-clouddev-modelclass,https://developer.huawei.com/consumer/cn/doc/harmonyos-guides/agc-harmonyos-clouddev-modelclass,success,1,2026-08-10T17:56:37+08:00,(可选）一键生成Model Class,2026-08-05 02:13:16,2026-07-15 09:00:31,,4980,1400,fc69dbf583ddf3a1bdd233755d749c52f7d7eccf95a2f6cd5762d4bb8aba60bc,3,2,0,1,8,"云数据库支持从端侧或者云侧云函数（含云对象）访问云数据库，代码涉及调用云数据库时，需引入对应云数据库对象类型的Model Class。当前支持为对象类型一键生成Server Model与Client Model，供您在端侧及云侧云函数（含云对象）开发时引用。 右击需要调用的对象类型文件（以“Post.json”为例），选择“Generate Server Model”。 选择生成的Server Model文件存放的云函数（或云对象）目录，以“id-generator”为例。 点击“OK”。 指定目录下生成对应对象类型的Server Model文件，后续您便可以在代码中方便地引用该Server Model 。 指定目录下生成对应对象类型的Server Model文件，后续您便可以在代码中方便地引用该Server Model 。 在云对象“id-generator”目录的package.json文件中引入@hw-agconnect/cloud-server依赖。 ""dependencies"": {
""@hw-agconnect/cloud-server"": ""latest""
} 在云对象文件idGenerator.ts中添加如下代码，实现云函数访问云数据库。 import { cloud } from '@hw-agconnect/cloud-server'; 
import { Post } from './Post'; // Post是Server Model 

// Demo是Post对象类型使用的存储区名
const collection = cloud.database({ zoneName: 'Demo' }).collection(Post);

// IdGenerator云对象，实现了对Post对象类型的查询和更新
export class IdGenerator {
query() {
return collection.query().get();
}

upsert(posts: Post[]) {
return new Promise((resolve, reject) => {
collection.upsert(posts.map(post => Post.parseFrom(post)))
.then(result => resolve({ result }))
.catch(err => reject(err))
});
}
} 如果定义的云数据库表字段中包含ByteArray或Date类型的字段，在插入或者更新云数据库时需要使用Server Model的parseFrom方法将入参转化成API识别的类型，例如上述示例中的Post.parseFrom方法。",
